x,y_bed
2.0969,-0.0004822807321623852
2.10279,-0.0005133572840498342
2.10869,-0.0007790819782973289
2.11461,-0.0008888817002165616
2.12054,-0.0011011677350226744
2.12649,-0.001153040214121115
2.13246,-0.001406204932704716
2.13844,-0.001403453795304109
2.14444,-0.0012438662355013616
2.15045,-0.0016696626015614
2.15648,-0.001976047312611175
2.16253,-0.0021137789984357284
2.16859,-0.002159872122711136
2.17467,-0.0016691941621021363
2.18077,-0.001163480626223535
2.18688,-0.0013426792402072398
2.19301,-0.0019771734737615877
2.19916,-0.0021571798035911636
2.20532,-0.0022222164822359703
2.2115,-0.0022513063465635086
2.2177,-0.0023040786362449
2.22391,-0.002329822727577736
2.23014,-0.0023616708677882464
2.23639,-0.0025788324682747086
2.24265,-0.002529420650995643
2.24893,-0.0026341325579831263
2.25523,-0.0024011889551900003
2.26154,-0.0023466245860811713
2.26787,-0.0031274988167930068
2.27422,-0.0031273718331626317
2.28059,-0.0031647108553935245
2.28697,-0.003251750062410424
2.29337,-0.003332389532315131
2.29979,-0.0033901277526842584
2.30623,-0.0034875218649304783
2.31268,-0.0035166400732076614
2.31915,-0.0037425295562555343
2.32564,-0.003666079150475048
2.33214,-0.003657122442084275
2.33866,-0.0037429933130636904
2.3452,-0.003742113675028348
2.35176,-0.003855353842266745
2.35834,-0.003984274461569929
2.36493,-0.004227965744399322
2.37154,-0.004396615261514794
2.37817,-0.004661373460321567
2.38482,-0.004705817706871053
2.39148,-0.005575734638424892
2.39817,-0.005907412077407375
2.40487,-0.0064130082228684715
2.41159,-0.007131489866081112
2.41833,-0.007536231472873059
2.42508,-0.00813818932067492
2.43186,-0.008253160401639325
2.43865,-0.008286747816188439
2.44546,-0.008307116876988357
2.45229,-0.008312674589943326
2.45914,-0.008295458643427317
2.466,-0.00827953370494607
2.47289,-0.007941134182193447
2.47979,-0.007100217428448193
2.48671,-0.007131229595686376
2.49366,-0.0073229127960629066
2.50062,-0.008064838168881056
2.50759,-0.008247719019093241
2.51459,-0.008298260102746813
2.52161,-0.008359559767969335
2.52864,-0.008389430933019427
2.5357,-0.009365217957337675
2.54277,-0.009623225502243702
2.54986,-0.010759588329737701
2.55698,-0.010896789293931512
2.56411,-0.01193649254013974
2.57126,-0.01217547438109857
2.57843,-0.012697854978982254
2.58562,-0.012977949860167844
2.59283,-0.012520275821842777
2.60005,-0.012325538171832283
2.6073,-0.012428096600921102
2.61457,-0.012584305316927703
2.62186,-0.012665617876031085
2.62916,-0.012748033110460112
2.63649,-0.012825558804580441
2.64384,-0.01288493064640035
2.6512,-0.012957902182241547
2.65859,-0.013029687746114871
2.66599,-0.013083913173828468
2.67342,-0.013123108223512786
2.68087,-0.013153530762061877
2.68833,-0.013137053151652409
2.69582,-0.01266837220457472
2.70333,-0.012289878808507652
2.71086,-0.012347591758450228
2.7184,-0.012506075957660949
2.72597,-0.012664552877112779
2.73356,-0.012265760731002034
2.74117,-0.012189580660537696
2.7488,-0.012197293269408339
2.75645,-0.012234416475105387
2.76412,-0.012707250484013425
2.77181,-0.012287604871044232
2.77952,-0.012215424279305852
2.78726,-0.012188863560937365
2.79501,-0.012165981543626445
2.80279,-0.012167594019630934
2.81058,-0.012167493803475194
2.8184,-0.012161619534645595
2.82624,-0.011018542440814384
2.8341,-0.010708186812017528
2.84198,-0.010454743456053524
2.84988,-0.010608663204969209
2.85781,-0.010737699332812076
2.86575,-0.010845481162862353
2.87372,-0.010899136596387301
2.88171,-0.010924903619352134
2.88972,-0.010927077318942118
2.89775,-0.010920354879490281
2.90581,-0.010403588187765631
2.91388,-0.008608485517606785
2.92198,-0.00819627252864495
2.9301,-0.008354639569166926
2.93824,-0.008581997597307555
2.9464,-0.009147138142798371
2.95459,-0.009066012120724089
2.96279,-0.008905299975708747
2.97102,-0.00880744109722871
2.97928,-0.008673573196159233
2.98755,-0.008594763618008814
2.99585,-0.008531845636215153
3.00405,-0.008493494362561502
3.01219,-0.008465200432733275
3.0204,-0.008484414847966719
3.02868,-0.008513795234141914
3.03702,-0.0085523493600734
3.04544,-0.009173113689472436
3.05392,-0.009616208176778154
3.06248,-0.010092527369509953
3.07111,-0.010883160021426379
3.0798,-0.012149699325428866
3.08857,-0.012447092991886094
3.09742,-0.01346319988762764
3.10633,-0.014759538737120655
3.11532,-0.016081157564810857
3.12439,-0.017419127251471708
3.13353,-0.018771889176838117
3.14275,-0.020138031224871053
3.15204,-0.021512575987266906
3.16141,-0.022837431315455656
3.17086,-0.02301954470530122
3.18038,-0.024423545704154868
3.18999,-0.02585481119573636
3.19968,-0.02730400516266793
3.20944,-0.028769484118553224
3.21929,-0.030244365965246066
3.22922,-0.031740350090970086
3.23923,-0.03325225453420208
3.24932,-0.03477951100446361
3.2595,-0.036322272745150236
3.26977,-0.03788087269665863
3.28012,-0.039455742792376285
3.29055,-0.041047628121492374
3.30107,-0.04265727667429446
3.31168,-0.04428573014027393
3.32238,-0.04593412183964692
3.33316,-0.047603624277651066
3.34404,-0.049295981487159635
3.355,-0.05101251280125178
3.36606,-0.052753866966142045
3.37721,-0.05452068907576277
3.38845,-0.056314298686570646
3.39978,-0.05813352793412417
3.41121,-0.05998171305714484
3.42274,-0.061849644023924746
3.43436,-0.06375191292175895
3.44607,-0.06564020360947956
3.45789,-0.06757175404020839
3.4698,-0.06931279498367729
3.48181,-0.07101166462468332
3.49392,-0.07219179973811299
